posting_id,title_clean,contract_type,city,cluster_id,cluster_name,num_skills,silhouette_score
LI-COL-20241204-001,BI Engineer,Full-time,Cologne,1,Core Analytics & Student Entry,9,0.61
IND-OTH-20240525-001,Werkstudent Data Analytics,Werkstudent,Other,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20240206-001,Werkstudent BI,Werkstudent,Munich,2,Cloud Data Engineering,9,0.61
LI-ESS-20250203-001,Senior Data Engineer,Full-time,Essen,2,Cloud Data Engineering,10,0.61
IND-OTH-20240819-001,Data Architect,Full-time,Other,4,Enterprise BI & Reporting,9,0.61
LI-MUN-20240806-001,Data Architect,Full-time,Munich,2,Cloud Data Engineering,12,0.61
SS-BER-20250125-001,Analytics Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-DÜS-20241227-001,Data Scientist,Full-time,Düsseldorf,2,Cloud Data Engineering,11,0.61
SS-OTH-20240916-001,Data Analyst,Full-time,Other,3,ML & Research,14,0.61
IND-FRA-20241026-001,Senior Data Engineer,Full-time,Frankfurt,1,Core Analytics & Student Entry,8,0.61
SS-DOR-20240417-001,Senior Data Engineer,Full-time,Dortmund,4,Enterprise BI & Reporting,11,0.61
IND-BER-20250311-002,Analytics Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
IND-ESS-20250131-002,Werkstudent Data Engineering,Werkstudent,Essen,3,ML & Research,12,0.61
LI-MUN-20250207-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,9,0.61
IND-BER-20240331-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,5,0.61
IND-OTH-20240918-001,Werkstudent Data Engineering,Werkstudent,Other,2,Cloud Data Engineering,15,0.61
IND-DOR-20241006-001,BI Engineer,Full-time,Dortmund,3,ML & Research,10,0.61
SS-BER-20240117-001,Senior Data Engineer,Full-time,Berlin,2,Cloud Data Engineering,10,0.61
SS-STU-20241230-001,Praktikant Analytics,Praktikum,Stuttgart,1,Core Analytics & Student Entry,9,0.61
SS-COL-20240814-001,Praktikant Business Intelligence,Praktikum,Cologne,1,Core Analytics & Student Entry,8,0.61
LI-BER-20240606-001,Data Analyst,Full-time,Berlin,1,Core Analytics & Student Entry,4,0.61
LI-ESS-20240216-001,Senior Data Engineer,Full-time,Essen,2,Cloud Data Engineering,14,0.61
LI-HAM-20250309-001,BI Engineer,Full-time,Hamburg,2,Cloud Data Engineering,13,0.61
LI-FRA-20241204-001,BI Engineer,Full-time,Frankfurt,1,Core Analytics & Student Entry,6,0.61
IND-HAM-20241122-001,Praktikant Business Intelligence,Praktikum,Hamburg,1,Core Analytics & Student Entry,7,0.61
LI-COL-20240220-001,Analytics Engineer,Full-time,Cologne,2,Cloud Data Engineering,13,0.61
LI-MUN-20240314-001,Contract ML Engineer,Freelance/Contract,Munich,4,Enterprise BI & Reporting,5,0.61
SS-MUN-20240615-001,Data Engineer,Full-time,Munich,1,Core Analytics & Student Entry,5,0.61
LI-DOR-20240728-001,Werkstudent Data Engineering,Werkstudent,Dortmund,1,Core Analytics & Student Entry,8,0.61
SS-MUN-20250320-002,Data Analyst,Full-time,Munich,4,Enterprise BI & Reporting,8,0.61
LI-NUR-20241223-001,Data Analyst,Full-time,Nuremberg,2,Cloud Data Engineering,15,0.61
SS-MUN-20240314-002,Werkstudent Data Science,Werkstudent,Munich,1,Core Analytics & Student Entry,7,0.61
LI-BER-20241107-001,Senior Data Engineer,Full-time,Berlin,3,ML & Research,12,0.61
SS-BER-20240205-001,Senior Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,7,0.61
SS-DÜS-20241103-001,Werkstudent Machine Learning,Werkstudent,Düsseldorf,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20240823-001,Werkstudent Data Engineering,Werkstudent,Munich,2,Cloud Data Engineering,14,0.61
SS-OTH-20250206-001,Data Architect,Full-time,Other,2,Cloud Data Engineering,12,0.61
SS-HAM-20240715-001,Senior Data Analyst,Full-time,Hamburg,4,Enterprise BI & Reporting,9,0.61
IND-BER-20240626-001,Data Analyst,Full-time,Berlin,1,Core Analytics & Student Entry,12,0.61
LI-MUN-20240327-001,BI Engineer,Full-time,Munich,2,Cloud Data Engineering,14,0.61
SS-FRA-20240617-001,Analytics Engineer,Full-time,Frankfurt,3,ML & Research,10,0.61
SS-MUN-20240403-001,Praktikant Data Analyst,Praktikum,Munich,4,Enterprise BI & Reporting,5,0.61
SS-BER-20240529-001,BI Engineer,Full-time,Berlin,3,ML & Research,9,0.61
SS-HAM-20240721-001,Analytics Engineer,Full-time,Hamburg,2,Cloud Data Engineering,12,0.61
LI-BER-20250222-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-OTH-20241020-001,Praktikant Data Science,Praktikum,Other,1,Core Analytics & Student Entry,9,0.61
LI-BER-20250225-001,Praktikant Data Analyst,Praktikum,Berlin,1,Core Analytics & Student Entry,8,0.61
LI-FRA-20240423-001,ML Engineer,Full-time,Frankfurt,3,ML & Research,11,0.61
IND-MUN-20240604-001,Analytics Engineer,Full-time,Munich,3,ML & Research,13,0.61
SS-OTH-20240129-001,ML Engineer,Full-time,Other,2,Cloud Data Engineering,12,0.61
IND-OTH-20250119-001,Werkstudent BI,Werkstudent,Other,1,Core Analytics & Student Entry,6,0.61
IND-OTH-20240711-001,Werkstudent Data Analytics,Werkstudent,Other,3,ML & Research,13,0.61
SS-OTH-20241004-001,Senior Data Engineer,Full-time,Other,2,Cloud Data Engineering,9,0.61
SS-HAM-20250326-001,Praktikant Analytics,Praktikum,Hamburg,1,Core Analytics & Student Entry,7,0.61
LI-NUR-20240614-001,Data Scientist,Full-time,Nuremberg,4,Enterprise BI & Reporting,7,0.61
LI-STU-20240822-001,Data Analyst,Full-time,Stuttgart,3,ML & Research,9,0.61
SS-BER-20240326-001,Senior Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
LI-FRA-20240128-001,Senior Data Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,15,0.61
IND-HAM-20240401-002,Praktikant Business Intelligence,Praktikum,Hamburg,4,Enterprise BI & Reporting,7,0.61
LI-MUN-20240807-001,Werkstudent Data Engineering,Werkstudent,Munich,3,ML & Research,13,0.61
LI-BER-20250104-001,Data Architect,Full-time,Berlin,4,Enterprise BI & Reporting,9,0.61
IND-DOR-20250316-001,Data Engineer,Full-time,Dortmund,2,Cloud Data Engineering,11,0.61
LI-FRA-20250103-001,BI Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,11,0.61
LI-MUN-20240612-002,ML Engineer,Full-time,Munich,3,ML & Research,16,0.61
LI-HAM-20241117-001,Praktikant Data Analyst,Praktikum,Hamburg,1,Core Analytics & Student Entry,9,0.61
IND-ESS-20240402-001,Werkstudent Data Engineering,Werkstudent,Essen,1,Core Analytics & Student Entry,8,0.61
SS-FRA-20250103-002,Data Architect,Full-time,Frankfurt,3,ML & Research,11,0.61
LI-FRA-20240119-001,Business Intelligence Analyst,Full-time,Frankfurt,2,Cloud Data Engineering,12,0.61
LI-BER-20250319-001,Senior Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
IND-BER-20240120-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20240207-001,Analytics Engineer,Full-time,Munich,3,ML & Research,14,0.61
SS-BER-20250304-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-MUN-20240429-001,BI Engineer,Full-time,Munich,3,ML & Research,13,0.61
LI-BER-20240904-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,9,0.61
SS-BER-20240211-002,Senior Data Analyst,Full-time,Berlin,3,ML & Research,13,0.61
LI-DÜS-20240301-001,Senior Data Analyst,Full-time,Düsseldorf,4,Enterprise BI & Reporting,9,0.61
IND-HAM-20250204-001,Werkstudent Data Analytics,Werkstudent,Hamburg,1,Core Analytics & Student Entry,6,0.61
LI-HAM-20250224-001,Business Intelligence Analyst,Full-time,Hamburg,2,Cloud Data Engineering,9,0.61
IND-FRA-20241103-002,Werkstudent Data Science,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,7,0.61
SS-BER-20241126-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
SS-NUR-20250124-001,Praktikant Business Intelligence,Praktikum,Nuremberg,1,Core Analytics & Student Entry,8,0.61
SS-MUN-20250219-002,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,8,0.61
LI-COL-20240226-001,Praktikant Data Analyst,Praktikum,Cologne,1,Core Analytics & Student Entry,9,0.61
LI-BER-20240214-001,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
LI-BER-20250203-001,Werkstudent Machine Learning,Werkstudent,Berlin,1,Core Analytics & Student Entry,5,0.61
LI-MUN-20240713-001,Data Architect,Full-time,Munich,1,Core Analytics & Student Entry,6,0.61
IND-FRA-20250310-001,ML Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,12,0.61
LI-OTH-20240121-001,Business Intelligence Analyst,Full-time,Other,2,Cloud Data Engineering,17,0.61
LI-FRA-20240417-001,Senior Data Engineer,Full-time,Frankfurt,3,ML & Research,13,0.61
IND-OTH-20240827-001,Data Architect,Full-time,Other,2,Cloud Data Engineering,13,0.61
SS-MUN-20250302-001,Werkstudent Data Science,Werkstudent,Munich,1,Core Analytics & Student Entry,6,0.61
LI-HAM-20240705-001,Data Architect,Full-time,Hamburg,3,ML & Research,13,0.61
IND-BER-20240322-002,Data Scientist,Full-time,Berlin,3,ML & Research,13,0.61
IND-BER-20240527-001,Praktikant Business Intelligence,Praktikum,Berlin,1,Core Analytics & Student Entry,6,0.61
LI-BER-20240216-001,Data Engineer,Full-time,Berlin,3,ML & Research,11,0.61
SS-DOR-20240721-001,Contract ML Engineer,Freelance/Contract,Dortmund,2,Cloud Data Engineering,12,0.61
SS-COL-20250306-001,Werkstudent Data Analytics,Werkstudent,Cologne,4,Enterprise BI & Reporting,7,0.61
SS-DOR-20240108-001,Werkstudent Machine Learning,Werkstudent,Dortmund,1,Core Analytics & Student Entry,4,0.61
SS-HAM-20240224-001,Contract ML Engineer,Freelance/Contract,Hamburg,4,Enterprise BI & Reporting,11,0.61
IND-MUN-20240221-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,8,0.61
SS-FRA-20240418-001,Data Engineer,Full-time,Frankfurt,1,Core Analytics & Student Entry,9,0.61
IND-NUR-20240622-001,Freelance Data Engineer,Freelance/Contract,Nuremberg,1,Core Analytics & Student Entry,9,0.61
LI-FRA-20240518-001,Werkstudent BI,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,6,0.61
LI-MUN-20240212-001,Data Analyst,Full-time,Munich,2,Cloud Data Engineering,14,0.61
SS-ESS-20240127-001,Contract Data Analyst,Freelance/Contract,Essen,3,ML & Research,11,0.61
IND-MUN-20250112-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,5,0.61
IND-BER-20250315-001,Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
IND-BER-20240322-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
LI-HAM-20240109-001,Werkstudent Data Science,Werkstudent,Hamburg,1,Core Analytics & Student Entry,5,0.61
SS-MUN-20240522-002,Contract ML Engineer,Freelance/Contract,Munich,4,Enterprise BI & Reporting,6,0.61
LI-HAM-20241115-001,Praktikant Business Intelligence,Praktikum,Hamburg,1,Core Analytics & Student Entry,7,0.61
SS-COL-20240903-001,Data Analyst,Full-time,Cologne,2,Cloud Data Engineering,10,0.61
SS-ESS-20241227-001,Werkstudent Data Engineering,Werkstudent,Essen,1,Core Analytics & Student Entry,8,0.61
IND-MUN-20240603-001,Werkstudent Data Analytics,Werkstudent,Munich,1,Core Analytics & Student Entry,7,0.61
SS-BER-20241016-001,Contract Data Analyst,Freelance/Contract,Berlin,1,Core Analytics & Student Entry,7,0.61
SS-OTH-20240424-001,Werkstudent BI,Werkstudent,Other,3,ML & Research,7,0.61
IND-NUR-20250105-002,ML Engineer,Full-time,Nuremberg,3,ML & Research,10,0.61
LI-ESS-20240219-001,Werkstudent Data Science,Werkstudent,Essen,1,Core Analytics & Student Entry,6,0.61
LI-MUN-20240628-001,Data Engineer,Full-time,Munich,1,Core Analytics & Student Entry,9,0.61
IND-BER-20241215-002,Praktikant Data Analyst,Praktikum,Berlin,1,Core Analytics & Student Entry,9,0.61
IND-FRA-20240714-001,Data Architect,Full-time,Frankfurt,2,Cloud Data Engineering,14,0.61
IND-DOR-20241013-001,Werkstudent Data Engineering,Werkstudent,Dortmund,1,Core Analytics & Student Entry,5,0.61
IND-ESS-20241222-001,Senior Data Analyst,Full-time,Essen,2,Cloud Data Engineering,13,0.61
SS-MUN-20240523-001,Freelance BI Consultant,Freelance/Contract,Munich,4,Enterprise BI & Reporting,9,0.61
LI-STU-20240617-001,Werkstudent Data Analytics,Werkstudent,Stuttgart,4,Enterprise BI & Reporting,7,0.61
SS-DÜS-20240929-001,Praktikant Analytics,Praktikum,Düsseldorf,1,Core Analytics & Student Entry,8,0.61
SS-MUN-20240128-001,Data Scientist,Full-time,Munich,2,Cloud Data Engineering,13,0.61
SS-HAM-20240504-001,Analytics Engineer,Full-time,Hamburg,2,Cloud Data Engineering,10,0.61
LI-BER-20250303-001,Data Scientist,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
LI-BER-20241114-002,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,7,0.61
SS-DÜS-20240514-001,Contract Data Analyst,Freelance/Contract,Düsseldorf,2,Cloud Data Engineering,10,0.61
SS-BER-20241111-001,Senior Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
IND-HAM-20241130-001,Werkstudent Machine Learning,Werkstudent,Hamburg,1,Core Analytics & Student Entry,8,0.61
SS-STU-20240930-001,Werkstudent Data Science,Werkstudent,Stuttgart,1,Core Analytics & Student Entry,5,0.61
SS-DOR-20241116-001,Werkstudent BI,Werkstudent,Dortmund,1,Core Analytics & Student Entry,5,0.61
SS-DOR-20240813-001,Senior Data Engineer,Full-time,Dortmund,3,ML & Research,9,0.61
IND-STU-20241215-001,Senior Data Analyst,Full-time,Stuttgart,2,Cloud Data Engineering,6,0.61
LI-BER-20240308-002,Data Architect,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
SS-BER-20240531-003,Analytics Engineer,Full-time,Berlin,3,ML & Research,11,0.61
LI-MUN-20240113-001,Data Architect,Full-time,Munich,2,Cloud Data Engineering,12,0.61
IND-MUN-20240710-001,Data Architect,Full-time,Munich,1,Core Analytics & Student Entry,7,0.61
IND-DOR-20241027-001,Werkstudent Machine Learning,Werkstudent,Dortmund,1,Core Analytics & Student Entry,7,0.61
LI-COL-20240228-001,ML Engineer,Full-time,Cologne,3,ML & Research,14,0.61
SS-BER-20240401-002,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,9,0.61
IND-MUN-20240311-001,Business Intelligence Analyst,Full-time,Munich,3,ML & Research,12,0.61
IND-STU-20240410-001,ML Engineer,Full-time,Stuttgart,2,Cloud Data Engineering,11,0.61
IND-FRA-20241004-001,Werkstudent Machine Learning,Werkstudent,Frankfurt,2,Cloud Data Engineering,11,0.61
SS-FRA-20240315-001,Werkstudent Machine Learning,Werkstudent,Frankfurt,4,Enterprise BI & Reporting,9,0.61
IND-BER-20240309-001,Data Architect,Full-time,Berlin,1,Core Analytics & Student Entry,5,0.61
IND-MUN-20241226-001,Werkstudent Machine Learning,Werkstudent,Munich,4,Enterprise BI & Reporting,10,0.61
LI-BER-20250112-001,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
SS-HAM-20240404-001,Praktikant Data Science,Praktikum,Hamburg,1,Core Analytics & Student Entry,7,0.61
SS-FRA-20250314-001,Werkstudent BI,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,6,0.61
SS-FRA-20240812-001,Business Intelligence Analyst,Full-time,Frankfurt,2,Cloud Data Engineering,12,0.61
IND-HAM-20240116-001,Praktikant Analytics,Praktikum,Hamburg,1,Core Analytics & Student Entry,9,0.61
LI-BER-20241101-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,8,0.61
IND-BER-20241111-002,BI Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
LI-DOR-20241209-001,Werkstudent Machine Learning,Werkstudent,Dortmund,1,Core Analytics & Student Entry,8,0.61
SS-BER-20241017-003,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,9,0.61
IND-LEI-20241116-001,Analytics Engineer,Full-time,Leipzig,2,Cloud Data Engineering,15,0.61
SS-MUN-20250205-001,Werkstudent Data Engineering,Werkstudent,Munich,4,Enterprise BI & Reporting,8,0.61
SS-BER-20240423-002,ML Engineer,Full-time,Berlin,2,Cloud Data Engineering,14,0.61
SS-BER-20241217-003,Analytics Engineer,Full-time,Berlin,2,Cloud Data Engineering,10,0.61
LI-BER-20250208-002,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
IND-BER-20241219-001,Werkstudent BI,Werkstudent,Berlin,1,Core Analytics & Student Entry,9,0.61
SS-MUN-20240914-001,Business Intelligence Analyst,Full-time,Munich,2,Cloud Data Engineering,13,0.61
SS-HAM-20240725-001,Data Scientist,Full-time,Hamburg,2,Cloud Data Engineering,12,0.61
LI-DOR-20240710-001,Werkstudent Data Engineering,Werkstudent,Dortmund,1,Core Analytics & Student Entry,9,0.61
IND-BER-20240806-001,Praktikant Data Analyst,Praktikum,Berlin,1,Core Analytics & Student Entry,5,0.61
IND-HAM-20240619-002,Data Analyst,Full-time,Hamburg,2,Cloud Data Engineering,10,0.61
SS-DOR-20240913-001,ML Engineer,Full-time,Dortmund,3,ML & Research,11,0.61
IND-DOR-20240128-001,Data Analyst,Full-time,Dortmund,4,Enterprise BI & Reporting,6,0.61
SS-FRA-20250106-001,Data Scientist,Full-time,Frankfurt,2,Cloud Data Engineering,13,0.61
SS-BER-20240411-001,Data Architect,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
LI-FRA-20240217-001,Werkstudent BI,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,5,0.61
IND-BER-20250220-001,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,15,0.61
IND-BER-20250308-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,7,0.61
LI-DOR-20241002-001,Analytics Engineer,Full-time,Dortmund,1,Core Analytics & Student Entry,8,0.61
SS-BER-20250204-001,Analytics Engineer,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
LI-NUR-20240217-001,Data Scientist,Full-time,Nuremberg,3,ML & Research,12,0.61
IND-COL-20240723-001,Data Analyst,Full-time,Cologne,1,Core Analytics & Student Entry,8,0.61
SS-HAM-20240210-001,Werkstudent Data Science,Werkstudent,Hamburg,3,ML & Research,10,0.61
SS-HAM-20241105-001,BI Engineer,Full-time,Hamburg,3,ML & Research,12,0.61
SS-MUN-20240202-001,Data Analyst,Full-time,Munich,1,Core Analytics & Student Entry,5,0.61
LI-DOR-20240414-001,Praktikant Business Intelligence,Praktikum,Dortmund,1,Core Analytics & Student Entry,8,0.61
SS-BER-20241209-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-STU-20240911-001,ML Engineer,Full-time,Stuttgart,1,Core Analytics & Student Entry,7,0.61
SS-HAM-20240511-001,Data Engineer,Full-time,Hamburg,2,Cloud Data Engineering,8,0.61
SS-OTH-20240226-001,Analytics Engineer,Full-time,Other,1,Core Analytics & Student Entry,4,0.61
LI-BER-20250220-001,Analytics Engineer,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
SS-STU-20240121-001,ML Engineer,Full-time,Stuttgart,2,Cloud Data Engineering,12,0.61
SS-BER-20240101-001,Praktikant Data Analyst,Praktikum,Berlin,1,Core Analytics & Student Entry,8,0.61
LI-DOR-20240614-001,Senior Data Engineer,Full-time,Dortmund,3,ML & Research,10,0.61
SS-BER-20250105-001,Senior Data Analyst,Full-time,Berlin,3,ML & Research,10,0.61
LI-COL-20240717-001,BI Engineer,Full-time,Cologne,1,Core Analytics & Student Entry,8,0.61
IND-ESS-20241231-001,Data Scientist,Full-time,Essen,1,Core Analytics & Student Entry,5,0.61
LI-BER-20240501-001,Werkstudent Data Engineering,Werkstudent,Berlin,2,Cloud Data Engineering,9,0.61
LI-BER-20240329-001,Praktikant Data Science,Praktikum,Berlin,4,Enterprise BI & Reporting,8,0.61
IND-MUN-20240908-001,Data Scientist,Full-time,Munich,4,Enterprise BI & Reporting,8,0.61
LI-HAM-20240908-001,BI Engineer,Full-time,Hamburg,3,ML & Research,10,0.61
LI-HAM-20240620-001,Business Intelligence Analyst,Full-time,Hamburg,3,ML & Research,13,0.61
LI-FRA-20250326-001,Data Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,15,0.61
LI-MUN-20250213-001,Business Intelligence Analyst,Full-time,Munich,2,Cloud Data Engineering,12,0.61
IND-ESS-20250302-001,Freelance Data Engineer,Freelance/Contract,Essen,1,Core Analytics & Student Entry,6,0.61
IND-DOR-20241022-001,Werkstudent BI,Werkstudent,Dortmund,4,Enterprise BI & Reporting,8,0.61
SS-ESS-20240421-001,Praktikant Analytics,Praktikum,Essen,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20240709-001,Data Engineer,Full-time,Munich,1,Core Analytics & Student Entry,8,0.61
SS-BER-20240810-002,ML Engineer,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
IND-BER-20250122-001,ML Engineer,Full-time,Berlin,2,Cloud Data Engineering,10,0.61
SS-BER-20240513-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,4,0.61
IND-BER-20241116-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,9,0.61
LI-MUN-20240424-001,Praktikant Data Science,Praktikum,Munich,1,Core Analytics & Student Entry,5,0.61
LI-COL-20250208-001,Data Analyst,Full-time,Cologne,3,ML & Research,11,0.61
