posting_id,skill,category,confidence_score,extraction_method,contract_type,city,cluster_id
SS-MUN-20250222-002,Airflow,DataEngineering,0.844,TF-IDF,Full-time,Munich,2
SS-MUN-20250222-002,Spark,BigData,0.942,NER,Full-time,Munich,2
SS-MUN-20250222-002,AWS,Cloud,0.873,NER,Full-time,Munich,2
SS-MUN-20250222-002,dbt,DataEngineering,0.932,NER,Full-time,Munich,2
SS-MUN-20250222-002,Databricks,Cloud,0.833,TF-IDF,Full-time,Munich,2
LI-BER-20240220-001,Python,Programming,0.913,NER,Full-time,Berlin,1
LI-BER-20240220-001,Excel,Office,0.886,TF-IDF,Full-time,Berlin,1
LI-BER-20240220-001,Matplotlib,Programming,0.96,NER,Full-time,Berlin,1
LI-BER-20240220-001,Power BI,Visualization,0.826,TF-IDF,Full-time,Berlin,1
LI-BER-20240220-001,NumPy,Programming,0.873,NER,Full-time,Berlin,1
LI-BER-20240220-001,SQL,Database,0.911,TF-IDF,Full-time,Berlin,1
IND-MUN-20241216-001,Python,Programming,0.865,NER,Full-time,Munich,3
IND-MUN-20241216-001,Matplotlib,Programming,0.798,NER,Full-time,Munich,3
IND-MUN-20241216-001,TensorFlow,ML,0.857,NER,Full-time,Munich,3
IND-MUN-20241216-001,NumPy,Programming,0.838,TF-IDF,Full-time,Munich,3
IND-MUN-20241216-001,SQL,Database,0.85,TF-IDF,Full-time,Munich,3
IND-MUN-20241216-001,Jupyter,Programming,0.881,TF-IDF,Full-time,Munich,3
IND-MUN-20241216-001,Machine Learning,ML,0.969,TF-IDF,Full-time,Munich,3
IND-MUN-20241216-001,Scikit-learn,ML,0.843,TF-IDF,Full-time,Munich,3
IND-MUN-20241216-001,Seaborn,Programming,0.831,NER,Full-time,Munich,3
IND-MUN-20240507-001,FastAPI,Programming,0.824,NER,Full-time,Munich,2
IND-MUN-20240507-001,Python,Programming,0.84,TF-IDF,Full-time,Munich,2
IND-MUN-20240507-001,BigQuery,Database,0.961,NER,Full-time,Munich,2
IND-MUN-20240507-001,Kafka,BigData,0.816,TF-IDF,Full-time,Munich,2
IND-MUN-20240507-001,Git,DevOps,0.833,TF-IDF,Full-time,Munich,2
IND-MUN-20240507-001,Azure,Cloud,0.966,TF-IDF,Full-time,Munich,2
IND-MUN-20240507-001,Airflow,DataEngineering,0.893,NER,Full-time,Munich,2
IND-MUN-20240507-001,Terraform,DataEngineering,0.938,NER,Full-time,Munich,2
IND-MUN-20240507-001,R,Programming,0.823,NER,Full-time,Munich,2
IND-MUN-20240507-001,Snowflake,Database,0.837,TF-IDF,Full-time,Munich,2
IND-MUN-20240507-001,dbt,DataEngineering,0.804,NER,Full-time,Munich,2
IND-MUN-20240507-001,AWS,Cloud,0.965,TF-IDF,Full-time,Munich,2
IND-MUN-20240507-001,Spark,BigData,0.836,NER,Full-time,Munich,2
SS-BER-20240408-001,Python,Programming,0.901,TF-IDF,Werkstudent,Berlin,1
SS-BER-20240408-001,Pandas,Programming,0.799,NER,Werkstudent,Berlin,1
SS-BER-20240408-001,Excel,Office,0.889,TF-IDF,Werkstudent,Berlin,1
SS-BER-20240408-001,Matplotlib,Programming,0.871,NER,Werkstudent,Berlin,1
SS-BER-20240408-001,Power BI,Visualization,0.815,NER,Werkstudent,Berlin,1
SS-BER-20240408-001,SQL,Database,0.828,TF-IDF,Werkstudent,Berlin,1
SS-BER-20240408-001,Looker,Visualization,0.802,NER,Werkstudent,Berlin,1
IND-HAM-20250226-003,Python,Programming,0.856,NER,Werkstudent,Hamburg,1
IND-HAM-20250226-003,Pandas,Programming,0.89,NER,Werkstudent,Hamburg,1
IND-HAM-20250226-003,Excel,Office,0.809,TF-IDF,Werkstudent,Hamburg,1
IND-HAM-20250226-003,Power BI,Visualization,0.96,NER,Werkstudent,Hamburg,1
IND-HAM-20250226-003,SQL,Database,0.969,NER,Werkstudent,Hamburg,1
IND-HAM-20250226-003,Jupyter,Programming,0.886,TF-IDF,Werkstudent,Hamburg,1
IND-HAM-20250226-003,Tableau,Visualization,0.895,TF-IDF,Werkstudent,Hamburg,1
LI-BER-20240131-001,SSRS,Enterprise,0.823,TF-IDF,Freelance/Contract,Berlin,4
LI-BER-20240131-001,Excel,Office,0.852,TF-IDF,Freelance/Contract,Berlin,4
LI-BER-20240131-001,Power BI,Visualization,0.836,TF-IDF,Freelance/Contract,Berlin,4
LI-BER-20240131-001,MicroStrategy,Enterprise,0.968,NER,Freelance/Contract,Berlin,4
LI-BER-20240131-001,Azure,Cloud,0.888,NER,Freelance/Contract,Berlin,4
LI-BER-20240131-001,SQL,Database,0.896,NER,Freelance/Contract,Berlin,4
LI-BER-20240131-001,SAP,Enterprise,0.96,NER,Freelance/Contract,Berlin,4
LI-BER-20240131-001,Cognos,Enterprise,0.899,NER,Freelance/Contract,Berlin,4
LI-BER-20240131-001,R,Programming,0.905,NER,Freelance/Contract,Berlin,4
LI-BER-20240131-001,Snowflake,Database,0.826,TF-IDF,Freelance/Contract,Berlin,4
LI-BER-20240131-001,Tableau,Visualization,0.794,NER,Freelance/Contract,Berlin,4
SS-BER-20240809-001,Python,Programming,0.858,TF-IDF,Praktikum,Berlin,1
SS-BER-20240809-001,Pandas,Programming,0.869,NER,Praktikum,Berlin,1
SS-BER-20240809-001,Excel,Office,0.824,NER,Praktikum,Berlin,1
SS-BER-20240809-001,Matplotlib,Programming,0.914,TF-IDF,Praktikum,Berlin,1
SS-BER-20240809-001,SQL,Database,0.794,NER,Praktikum,Berlin,1
SS-BER-20240809-001,R,Programming,0.956,TF-IDF,Praktikum,Berlin,1
SS-BER-20240809-001,Machine Learning,ML,0.906,NER,Praktikum,Berlin,1
IND-STU-20240413-001,Python,Programming,0.861,TF-IDF,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,GCP,Cloud,0.823,NER,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Kubeflow,ML,0.953,NER,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Power BI,Visualization,0.794,NER,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Git,DevOps,0.931,TF-IDF,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Azure,Cloud,0.922,TF-IDF,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,SQL,Database,0.955,TF-IDF,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Airflow,DataEngineering,0.804,NER,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Spark,BigData,0.913,NER,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Terraform,DataEngineering,0.875,TF-IDF,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Docker,DevOps,0.863,TF-IDF,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,Kubernetes,DevOps,0.788,TF-IDF,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,dbt,DataEngineering,0.92,TF-IDF,Freelance/Contract,Stuttgart,2
IND-STU-20240413-001,AWS,Cloud,0.828,NER,Freelance/Contract,Stuttgart,2
LI-BER-20240721-001,Python,Programming,0.823,TF-IDF,Full-time,Berlin,2
LI-BER-20240721-001,Git,DevOps,0.892,NER,Full-time,Berlin,2
LI-BER-20240721-001,Azure,Cloud,0.97,NER,Full-time,Berlin,2
LI-BER-20240721-001,Airflow,DataEngineering,0.889,NER,Full-time,Berlin,2
LI-BER-20240721-001,Hadoop,BigData,0.869,TF-IDF,Full-time,Berlin,2
LI-BER-20240721-001,Spark,BigData,0.954,NER,Full-time,Berlin,2
LI-BER-20240721-001,Terraform,DataEngineering,0.969,TF-IDF,Full-time,Berlin,2
LI-BER-20240721-001,R,Programming,0.901,TF-IDF,Full-time,Berlin,2
LI-BER-20240721-001,Docker,DevOps,0.964,TF-IDF,Full-time,Berlin,2
LI-BER-20240721-001,dbt,DataEngineering,0.846,NER,Full-time,Berlin,2
LI-BER-20240721-001,Databricks,Cloud,0.841,NER,Full-time,Berlin,2
LI-FRA-20240519-001,SSRS,Enterprise,0.943,NER,Full-time,Frankfurt,4
LI-FRA-20240519-001,Excel,Office,0.858,TF-IDF,Full-time,Frankfurt,4
LI-FRA-20240519-001,Power BI,Visualization,0.835,TF-IDF,Full-time,Frankfurt,4
LI-FRA-20240519-001,MicroStrategy,Enterprise,0.935,TF-IDF,Full-time,Frankfurt,4
LI-FRA-20240519-001,SQL,Database,0.787,NER,Full-time,Frankfurt,4
LI-FRA-20240519-001,SAP,Enterprise,0.84,NER,Full-time,Frankfurt,4
LI-FRA-20240519-001,Cognos,Enterprise,0.802,TF-IDF,Full-time,Frankfurt,4
LI-FRA-20240519-001,Tableau,Visualization,0.944,NER,Full-time,Frankfurt,4
LI-BER-20240809-002,Excel,Office,0.905,TF-IDF,Praktikum,Berlin,1
LI-BER-20240809-002,Git,DevOps,0.868,NER,Praktikum,Berlin,1
LI-BER-20240809-002,Seaborn,Programming,0.816,NER,Praktikum,Berlin,1
LI-BER-20240809-002,Tableau,Visualization,0.898,TF-IDF,Praktikum,Berlin,1
LI-BER-20240809-002,Power BI,Visualization,0.899,NER,Praktikum,Berlin,1
LI-BER-20240809-002,Looker,Visualization,0.819,TF-IDF,Praktikum,Berlin,1
SS-HAM-20240331-001,Python,Programming,0.805,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,Pandas,Programming,0.863,TF-IDF,Full-time,Hamburg,3
SS-HAM-20240331-001,TensorFlow,ML,0.803,TF-IDF,Full-time,Hamburg,3
SS-HAM-20240331-001,NumPy,Programming,0.932,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,SQL,Database,0.839,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,Jupyter,Programming,0.885,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,Machine Learning,ML,0.823,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,PyTorch,ML,0.868,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,Hadoop,BigData,0.903,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,Scikit-learn,ML,0.875,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,R,Programming,0.877,NER,Full-time,Hamburg,3
SS-HAM-20240331-001,Snowflake,Database,0.859,TF-IDF,Full-time,Hamburg,3
SS-ESS-20240213-001,Kafka,BigData,0.966,NER,Full-time,Essen,2
SS-ESS-20240213-001,Git,DevOps,0.867,NER,Full-time,Essen,2
SS-ESS-20240213-001,Azure,Cloud,0.853,TF-IDF,Full-time,Essen,2
SS-ESS-20240213-001,SQL,Database,0.877,NER,Full-time,Essen,2
SS-ESS-20240213-001,Airflow,DataEngineering,0.944,NER,Full-time,Essen,2
SS-ESS-20240213-001,Spark,BigData,0.927,TF-IDF,Full-time,Essen,2
SS-ESS-20240213-001,Terraform,DataEngineering,0.845,TF-IDF,Full-time,Essen,2
SS-ESS-20240213-001,dbt,DataEngineering,0.831,NER,Full-time,Essen,2
SS-ESS-20240213-001,Databricks,Cloud,0.834,NER,Full-time,Essen,2
SS-ESS-20240213-001,AWS,Cloud,0.939,TF-IDF,Full-time,Essen,2
LI-BER-20240902-001,Python,Programming,0.97,TF-IDF,Full-time,Berlin,2
LI-BER-20240902-001,Git,DevOps,0.944,TF-IDF,Full-time,Berlin,2
LI-BER-20240902-001,Azure,Cloud,0.882,NER,Full-time,Berlin,2
LI-BER-20240902-001,Airflow,DataEngineering,0.843,TF-IDF,Full-time,Berlin,2
LI-BER-20240902-001,Hadoop,BigData,0.852,NER,Full-time,Berlin,2
LI-BER-20240902-001,Spark,BigData,0.945,NER,Full-time,Berlin,2
LI-BER-20240902-001,Docker,DevOps,0.889,NER,Full-time,Berlin,2
LI-BER-20240902-001,Snowflake,Database,0.943,TF-IDF,Full-time,Berlin,2
LI-BER-20240902-001,Kubernetes,DevOps,0.788,TF-IDF,Full-time,Berlin,2
LI-BER-20240902-001,dbt,DataEngineering,0.914,TF-IDF,Full-time,Berlin,2
LI-BER-20240902-001,Databricks,Cloud,0.853,NER,Full-time,Berlin,2
SS-BER-20241009-001,FastAPI,Programming,0.874,NER,Full-time,Berlin,3
SS-BER-20241009-001,Python,Programming,0.804,TF-IDF,Full-time,Berlin,3
SS-BER-20241009-001,BigQuery,Database,0.843,NER,Full-time,Berlin,3
SS-BER-20241009-001,Power BI,Visualization,0.946,TF-IDF,Full-time,Berlin,3
SS-BER-20241009-001,TensorFlow,ML,0.799,TF-IDF,Full-time,Berlin,3
SS-BER-20241009-001,Git,DevOps,0.783,NER,Full-time,Berlin,3
SS-BER-20241009-001,NumPy,Programming,0.858,NER,Full-time,Berlin,3
SS-BER-20241009-001,SQL,Database,0.794,NER,Full-time,Berlin,3
SS-BER-20241009-001,Jupyter,Programming,0.844,TF-IDF,Full-time,Berlin,3
SS-BER-20241009-001,Streamlit,Programming,0.903,NER,Full-time,Berlin,3
SS-BER-20241009-001,R,Programming,0.942,TF-IDF,Full-time,Berlin,3
SS-BER-20241009-001,Machine Learning,ML,0.852,NER,Full-time,Berlin,3
SS-HAM-20250206-001,Python,Programming,0.899,TF-IDF,Full-time,Hamburg,2
SS-HAM-20250206-001,GCP,Cloud,0.946,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,Git,DevOps,0.897,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,Azure,Cloud,0.9,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,SQL,Database,0.97,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,Airflow,DataEngineering,0.862,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,Hadoop,BigData,0.924,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,Spark,BigData,0.864,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,AWS,Cloud,0.952,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,Kubernetes,DevOps,0.842,NER,Full-time,Hamburg,2
SS-HAM-20250206-001,dbt,DataEngineering,0.836,NER,Full-time,Hamburg,2
IND-FRA-20240302-001,SSRS,Enterprise,0.862,NER,Full-time,Frankfurt,4
IND-FRA-20240302-001,Excel,Office,0.881,TF-IDF,Full-time,Frankfurt,4
IND-FRA-20240302-001,Power BI,Visualization,0.91,NER,Full-time,Frankfurt,4
IND-FRA-20240302-001,SQL,Database,0.812,NER,Full-time,Frankfurt,4
IND-FRA-20240302-001,SAP,Enterprise,0.896,TF-IDF,Full-time,Frankfurt,4
IND-FRA-20240302-001,Cognos,Enterprise,0.898,NER,Full-time,Frankfurt,4
IND-FRA-20240302-001,Tableau,Visualization,0.875,TF-IDF,Full-time,Frankfurt,4
LI-BER-20250314-001,BigQuery,Database,0.807,TF-IDF,Werkstudent,Berlin,1
LI-BER-20250314-001,Excel,Office,0.901,TF-IDF,Werkstudent,Berlin,1
LI-BER-20250314-001,Power BI,Visualization,0.829,NER,Werkstudent,Berlin,1
LI-BER-20250314-001,NumPy,Programming,0.951,TF-IDF,Werkstudent,Berlin,1
LI-BER-20250314-001,SQL,Database,0.951,TF-IDF,Werkstudent,Berlin,1
LI-BER-20250314-001,Seaborn,Programming,0.81,TF-IDF,Werkstudent,Berlin,1
SS-OTH-20240722-001,Python,Programming,0.96,TF-IDF,Praktikum,Other,1
SS-OTH-20240722-001,Excel,Office,0.837,TF-IDF,Praktikum,Other,1
SS-OTH-20240722-001,Power BI,Visualization,0.911,TF-IDF,Praktikum,Other,1
SS-OTH-20240722-001,Git,DevOps,0.941,NER,Praktikum,Other,1
SS-OTH-20240722-001,SQL,Database,0.97,TF-IDF,Praktikum,Other,1
SS-OTH-20240722-001,Tableau,Visualization,0.8,TF-IDF,Praktikum,Other,1
IND-HAM-20250210-002,Python,Programming,0.889,TF-IDF,Full-time,Hamburg,2
IND-HAM-20250210-002,BigQuery,Database,0.836,NER,Full-time,Hamburg,2
IND-HAM-20250210-002,Kubeflow,ML,0.784,TF-IDF,Full-time,Hamburg,2
IND-HAM-20250210-002,Spark,BigData,0.832,TF-IDF,Full-time,Hamburg,2
IND-HAM-20250210-002,Terraform,DataEngineering,0.944,NER,Full-time,Hamburg,2
IND-HAM-20250210-002,Docker,DevOps,0.953,TF-IDF,Full-time,Hamburg,2
IND-HAM-20250210-002,Kubernetes,DevOps,0.938,NER,Full-time,Hamburg,2
IND-HAM-20250210-002,dbt,DataEngineering,0.927,NER,Full-time,Hamburg,2
IND-HAM-20250210-002,Databricks,Cloud,0.895,NER,Full-time,Hamburg,2
IND-HAM-20250210-002,Azure,Cloud,0.822,NER,Full-time,Hamburg,2
IND-HAM-20250210-002,AWS,Cloud,0.898,NER,Full-time,Hamburg,2
IND-HAM-20250210-002,GCP,Cloud,0.899,NER,Full-time,Hamburg,2
LI-DOR-20240531-001,Python,Programming,0.839,TF-IDF,Full-time,Dortmund,2
LI-DOR-20240531-001,GCP,Cloud,0.786,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,BigQuery,Database,0.919,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,Azure,Cloud,0.953,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,SQL,Database,0.922,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,Airflow,DataEngineering,0.818,TF-IDF,Full-time,Dortmund,2
LI-DOR-20240531-001,Hadoop,BigData,0.947,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,Spark,BigData,0.881,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,Terraform,DataEngineering,0.938,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,Docker,DevOps,0.954,TF-IDF,Full-time,Dortmund,2
LI-DOR-20240531-001,Kubernetes,DevOps,0.964,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,Databricks,Cloud,0.922,NER,Full-time,Dortmund,2
LI-DOR-20240531-001,AWS,Cloud,0.933,TF-IDF,Full-time,Dortmund,2
SS-COL-20240618-001,Python,Programming,0.963,NER,Full-time,Cologne,1
SS-COL-20240618-001,Excel,Office,0.923,NER,Full-time,Cologne,1
SS-COL-20240618-001,Power BI,Visualization,0.943,TF-IDF,Full-time,Cologne,1
SS-COL-20240618-001,NumPy,Programming,0.964,TF-IDF,Full-time,Cologne,1
SS-COL-20240618-001,SQL,Database,0.849,TF-IDF,Full-time,Cologne,1
SS-COL-20240618-001,R,Programming,0.783,TF-IDF,Full-time,Cologne,1
LI-OTH-20240201-001,Python,Programming,0.803,NER,Praktikum,Other,1
LI-OTH-20240201-001,Excel,Office,0.908,NER,Praktikum,Other,1
LI-OTH-20240201-001,Power BI,Visualization,0.891,NER,Praktikum,Other,1
LI-OTH-20240201-001,NumPy,Programming,0.801,NER,Praktikum,Other,1
LI-OTH-20240201-001,Machine Learning,ML,0.87,TF-IDF,Praktikum,Other,1
LI-OTH-20240201-001,R,Programming,0.948,TF-IDF,Praktikum,Other,1
IND-HAM-20241116-001,Python,Programming,0.842,TF-IDF,Full-time,Hamburg,1
IND-HAM-20241116-001,Excel,Office,0.822,NER,Full-time,Hamburg,1
IND-HAM-20241116-001,Power BI,Visualization,0.901,TF-IDF,Full-time,Hamburg,1
IND-HAM-20241116-001,NumPy,Programming,0.953,NER,Full-time,Hamburg,1
IND-HAM-20241116-001,SQL,Database,0.903,NER,Full-time,Hamburg,1
IND-HAM-20241116-001,Machine Learning,ML,0.807,NER,Full-time,Hamburg,1
IND-HAM-20241116-001,R,Programming,0.838,TF-IDF,Full-time,Hamburg,1
IND-HAM-20241116-001,Tableau,Visualization,0.802,NER,Full-time,Hamburg,1
SS-OTH-20240510-001,Excel,Office,0.949,NER,Praktikum,Other,1
SS-OTH-20240510-001,Matplotlib,Programming,0.854,NER,Praktikum,Other,1
SS-OTH-20240510-001,Power BI,Visualization,0.907,TF-IDF,Praktikum,Other,1
SS-OTH-20240510-001,SQL,Database,0.86,NER,Praktikum,Other,1
SS-OTH-20240510-001,R,Programming,0.948,NER,Praktikum,Other,1
SS-FRA-20250319-001,Python,Programming,0.938,TF-IDF,Werkstudent,Frankfurt,1
SS-FRA-20250319-001,Pandas,Programming,0.858,NER,Werkstudent,Frankfurt,1
SS-FRA-20250319-001,Excel,Office,0.786,NER,Werkstudent,Frankfurt,1
SS-FRA-20250319-001,Power BI,Visualization,0.821,TF-IDF,Werkstudent,Frankfurt,1
SS-FRA-20250319-001,Git,DevOps,0.961,NER,Werkstudent,Frankfurt,1
SS-FRA-20250319-001,SQL,Database,0.799,NER,Werkstudent,Frankfurt,1
SS-FRA-20250319-001,Jupyter,Programming,0.883,NER,Werkstudent,Frankfurt,1
SS-FRA-20250319-001,Tableau,Visualization,0.792,NER,Werkstudent,Frankfurt,1
LI-MUN-20240223-001,Python,Programming,0.816,NER,Full-time,Munich,2
LI-MUN-20240223-001,Kafka,BigData,0.96,TF-IDF,Full-time,Munich,2
LI-MUN-20240223-001,Git,DevOps,0.797,NER,Full-time,Munich,2
LI-MUN-20240223-001,Azure,Cloud,0.902,TF-IDF,Full-time,Munich,2
LI-MUN-20240223-001,SQL,Database,0.965,NER,Full-time,Munich,2
LI-MUN-20240223-001,Airflow,DataEngineering,0.929,NER,Full-time,Munich,2
LI-MUN-20240223-001,Hadoop,BigData,0.968,TF-IDF,Full-time,Munich,2
LI-MUN-20240223-001,Spark,BigData,0.819,TF-IDF,Full-time,Munich,2
LI-MUN-20240223-001,AWS,Cloud,0.819,NER,Full-time,Munich,2
LI-MUN-20240223-001,Terraform,DataEngineering,0.934,NER,Full-time,Munich,2
LI-MUN-20240223-001,Kubernetes,DevOps,0.842,NER,Full-time,Munich,2
LI-MUN-20240223-001,dbt,DataEngineering,0.93,TF-IDF,Full-time,Munich,2
SS-BER-20240901-002,Python,Programming,0.781,NER,Full-time,Berlin,2
SS-BER-20240901-002,GCP,Cloud,0.968,TF-IDF,Full-time,Berlin,2
SS-BER-20240901-002,Git,DevOps,0.828,NER,Full-time,Berlin,2
SS-BER-20240901-002,SQL,Database,0.801,NER,Full-time,Berlin,2
SS-BER-20240901-002,Airflow,DataEngineering,0.805,NER,Full-time,Berlin,2
SS-BER-20240901-002,PyTorch,ML,0.93,NER,Full-time,Berlin,2
SS-BER-20240901-002,Spark,BigData,0.892,NER,Full-time,Berlin,2
SS-BER-20240901-002,AWS,Cloud,0.813,NER,Full-time,Berlin,2
SS-BER-20240901-002,Terraform,DataEngineering,0.804,TF-IDF,Full-time,Berlin,2
SS-BER-20240901-002,Docker,DevOps,0.88,NER,Full-time,Berlin,2
SS-BER-20240901-002,Snowflake,Database,0.87,NER,Full-time,Berlin,2
SS-BER-20240901-002,Kubernetes,DevOps,0.878,NER,Full-time,Berlin,2
SS-BER-20240901-002,dbt,DataEngineering,0.866,NER,Full-time,Berlin,2
SS-BER-20240901-002,Databricks,Cloud,0.96,NER,Full-time,Berlin,2
SS-BER-20240901-002,Azure,Cloud,0.918,TF-IDF,Full-time,Berlin,2
SS-DOR-20240512-001,SSRS,Enterprise,0.837,NER,Full-time,Dortmund,4
SS-DOR-20240512-001,Power BI,Visualization,0.792,TF-IDF,Full-time,Dortmund,4
SS-DOR-20240512-001,SQL,Database,0.941,TF-IDF,Full-time,Dortmund,4
SS-DOR-20240512-001,Jupyter,Programming,0.91,TF-IDF,Full-time,Dortmund,4
SS-DOR-20240512-001,SAP,Enterprise,0.915,TF-IDF,Full-time,Dortmund,4
SS-DOR-20240512-001,dbt,DataEngineering,0.794,NER,Full-time,Dortmund,4
SS-DOR-20240512-001,Excel,Office,0.841,NER,Full-time,Dortmund,4
SS-DOR-20240512-001,Looker,Visualization,0.792,NER,Full-time,Dortmund,4
SS-BER-20240713-001,Python,Programming,0.899,TF-IDF,Full-time,Berlin,1
SS-BER-20240713-001,Excel,Office,0.884,NER,Full-time,Berlin,1
SS-BER-20240713-001,SQL,Database,0.852,TF-IDF,Full-time,Berlin,1
SS-BER-20240713-001,Jupyter,Programming,0.881,TF-IDF,Full-time,Berlin,1
SS-BER-20240713-001,Power BI,Visualization,0.876,TF-IDF,Full-time,Berlin,1
LI-LEI-20240707-001,FastAPI,Programming,0.799,NER,Full-time,Leipzig,2
LI-LEI-20240707-001,Power BI,Visualization,0.942,TF-IDF,Full-time,Leipzig,2
LI-LEI-20240707-001,Git,DevOps,0.917,NER,Full-time,Leipzig,2
LI-LEI-20240707-001,Azure,Cloud,0.862,NER,Full-time,Leipzig,2
LI-LEI-20240707-001,Airflow,DataEngineering,0.859,TF-IDF,Full-time,Leipzig,2
LI-LEI-20240707-001,Spark,BigData,0.856,NER,Full-time,Leipzig,2
LI-LEI-20240707-001,Terraform,DataEngineering,0.839,NER,Full-time,Leipzig,2
LI-LEI-20240707-001,Tableau,Visualization,0.906,NER,Full-time,Leipzig,2
LI-LEI-20240707-001,dbt,DataEngineering,0.961,TF-IDF,Full-time,Leipzig,2
LI-LEI-20240707-001,Databricks,Cloud,0.793,NER,Full-time,Leipzig,2
LI-LEI-20240707-001,AWS,Cloud,0.798,NER,Full-time,Leipzig,2
IND-COL-20240731-001,Python,Programming,0.921,NER,Full-time,Cologne,2
IND-COL-20240731-001,Power BI,Visualization,0.934,TF-IDF,Full-time,Cologne,2
IND-COL-20240731-001,Azure,Cloud,0.791,TF-IDF,Full-time,Cologne,2
IND-COL-20240731-001,Airflow,DataEngineering,0.887,NER,Full-time,Cologne,2
IND-COL-20240731-001,Hadoop,BigData,0.858,TF-IDF,Full-time,Cologne,2
IND-COL-20240731-001,Spark,BigData,0.945,NER,Full-time,Cologne,2
IND-COL-20240731-001,Looker,Visualization,0.964,TF-IDF,Full-time,Cologne,2
IND-COL-20240731-001,Kubernetes,DevOps,0.839,NER,Full-time,Cologne,2
IND-COL-20240731-001,dbt,DataEngineering,0.89,NER,Full-time,Cologne,2
IND-COL-20240731-001,Databricks,Cloud,0.809,TF-IDF,Full-time,Cologne,2
IND-COL-20240731-001,AWS,Cloud,0.823,NER,Full-time,Cologne,2
IND-COL-20240731-001,Excel,Office,0.847,TF-IDF,Full-time,Cologne,2
IND-DOR-20250204-001,Python,Programming,0.85,NER,Werkstudent,Dortmund,1
IND-DOR-20250204-001,Excel,Office,0.889,TF-IDF,Werkstudent,Dortmund,1
IND-DOR-20250204-001,Matplotlib,Programming,0.941,TF-IDF,Werkstudent,Dortmund,1
IND-DOR-20250204-001,Git,DevOps,0.897,TF-IDF,Werkstudent,Dortmund,1
IND-DOR-20250204-001,Jupyter,Programming,0.785,NER,Werkstudent,Dortmund,1
IND-DOR-20250204-001,Machine Learning,ML,0.786,NER,Werkstudent,Dortmund,1
IND-BER-20240706-001,Python,Programming,0.914,NER,Werkstudent,Berlin,2
IND-BER-20240706-001,GCP,Cloud,0.955,NER,Werkstudent,Berlin,2
IND-BER-20240706-001,BigQuery,Database,0.781,NER,Werkstudent,Berlin,2
IND-BER-20240706-001,Git,DevOps,0.888,TF-IDF,Werkstudent,Berlin,2
IND-BER-20240706-001,Azure,Cloud,0.793,NER,Werkstudent,Berlin,2
IND-BER-20240706-001,SQL,Database,0.797,TF-IDF,Werkstudent,Berlin,2
IND-BER-20240706-001,Airflow,DataEngineering,0.821,TF-IDF,Werkstudent,Berlin,2
IND-BER-20240706-001,Spark,BigData,0.866,NER,Werkstudent,Berlin,2
IND-BER-20240706-001,Docker,DevOps,0.85,NER,Werkstudent,Berlin,2
IND-BER-20240706-001,Snowflake,Database,0.928,TF-IDF,Werkstudent,Berlin,2
IND-BER-20240706-001,dbt,DataEngineering,0.893,NER,Werkstudent,Berlin,2
IND-BER-20240706-001,AWS,Cloud,0.81,TF-IDF,Werkstudent,Berlin,2
SS-OTH-20240214-001,Python,Programming,0.789,NER,Freelance/Contract,Other,1
SS-OTH-20240214-001,Excel,Office,0.832,TF-IDF,Freelance/Contract,Other,1
SS-OTH-20240214-001,Matplotlib,Programming,0.872,TF-IDF,Freelance/Contract,Other,1
SS-OTH-20240214-001,Power BI,Visualization,0.859,NER,Freelance/Contract,Other,1
